bnless_entity_id,bnless_name,branch_suffix,bn_entity_id,bn_entity_name,bn_root,province,bn_entity_flow,bnless_entity_flow
342595,SALVATION ARMY (FORMERRITT BC RELIEF),FORMERRITT BC RELIEF,307685,Salvation Army,107951681,ON,4760.0,500.0
353285,SALVATION ARMY - CORNER BROOK FOOD BANK,CORNER BROOK FOOD BANK,307685,Salvation Army,107951681,ON,4760.0,500.0
314201,Canadian Red Cross - BC Coastal Region,BC Coastal Region,369872,Canadian Red Cross,119219981,ON,4302.0,955.0
386424,Salvation Army - Christmas Family,Christmas Family,307685,Salvation Army,107951681,ON,4760.0,496.0
390917,Canadian Cancer Society - Renfrew County,Renfrew County,318610,Canadian Cancer Society,048829803,AB,5181.0,75.0
355586,University of Toronto (Dr. Wang),Dr. Wang,342451,UNIVERSITY OF TORONTO,100015509,ON,360.0,4895.0
373936,SOCIETY OF ST VINCENT DE PAUL - ST Total,ST Total,413444,Société St-Vincent-de Paul,890368449,QC,5162.0,89.0
379046,ROYAL CANADIAN LEGION (275),275,237845,ROYAL CANADIAN LEGION,108097049,NL,5190.0,60.0
381090,YMCA - Sydney,Sydney,320226,YMCA,119007790,QC,5000.0,250.0
391758,The Salvation Army (Traditional),Traditional,386125,Salvation Army,810795161,,250.0,5000.0
403347,ROYAL CANADIAN LEGION (COBDEN),COBDEN,237845,ROYAL CANADIAN LEGION,108097049,NL,5190.0,60.0
411496,ROYAL CANADIAN LEGION - BRANCH 28,BRANCH 28,417381,THE ROYAL CANADIAN LEGION,119628080,ON,50.0,5200.0
411496,ROYAL CANADIAN LEGION - BRANCH 28,BRANCH 28,358275,Royal Canadian Legion,108296785,ON,50.0,5200.0
422383,CHEZ DORIS (CHEZDO),CHEZDO,418351,Chez Doris,056632309,QC,250.0,5000.0
336394,Salvation Army - Senior Corps.,Senior Corps.,352410,Salvation Army,707951618,ON,300.0,4950.0
359906,St. Vincent De Paul - Calgary,Calgary,341773,Society of St. Vincent de Paul,132070671,BC,250.0,5000.0
375376,Salvation Army - Penticton Total,Penticton Total,386125,Salvation Army,810795161,,250.0,5000.0
393303,ROYAL CANADIAN LEGION - EDAM BRANCH,EDAM BRANCH,237845,ROYAL CANADIAN LEGION,108097049,NL,5190.0,59.0
391454,ABWE - Association of Baptists for World Evangelism,Association of Baptists for World Evangelism,416308,ABWE,815506558,ON,350.0,4895.0
391758,The Salvation Army (Traditional),Traditional,316783,Salvation Army,191951618,ON,245.0,5000.0
411496,ROYAL CANADIAN LEGION - BRANCH 28,BRANCH 28,395267,ROYAL CANADIAN LEGION,033897009,ON,45.0,5200.0
342066,Royal Canadian Legion - Acton,Acton,237845,ROYAL CANADIAN LEGION,108097049,NL,5190.0,55.0
375376,Salvation Army - Penticton Total,Penticton Total,316783,Salvation Army,191951618,ON,245.0,5000.0
377680,ROYAL CANADIAN LEGION (BRANCH BC071),BRANCH BC071,237845,ROYAL CANADIAN LEGION,108097049,NL,5190.0,50.0
379186,St.Andrew's Church - Out of the Cold,Out of the Cold,21255,ST ANDREW'S CHURCH,119163301,SK,240.0,5000.0
383209,THE PENTECOSTAL ASSEMBLIES OF CANADA (DISTRICT),DISTRICT,417920,PENTECOSTAL ASSEMBLIES OF CANADA,888571500,BC,986.0,4254.0
408920,The Royal Canadian Legion (BR2 Command),BR2 Command,237845,ROYAL CANADIAN LEGION,108097049,NL,5190.0,50.0
411496,ROYAL CANADIAN LEGION - BRANCH 28,BRANCH 28,421134,Royal Canadian Legion,107928616,ON,40.0,5200.0
311676,ROYAL CANADIAN LEGION - BEECHY,BEECHY,237845,ROYAL CANADIAN LEGION,108097049,NL,5190.0,50.0
348504,ROYAL CANADIAN LEGION (KASLO #74),KASLO #74,237845,ROYAL CANADIAN LEGION,108097049,NL,5190.0,50.0
376318,CANADIAN RED CROSS - QUEBEC,QUEBEC,323236,Canadian Red Cross,119219816,ON,237.0,5000.0
389800,CANADIAN RED CROSS - FORT MCMURRAY FIRES,FORT MCMURRAY FIRES,323236,Canadian Red Cross,119219816,ON,237.0,5000.0
391418,SALVATION ARMY - PEEL HOUSING SERVICES,PEEL HOUSING SERVICES,320085,The Salvation Army,010791618,SK,2215.0,3022.0
351810,"""Canadian Red Cross - Fort Murray Fire Relief National Offic""","Fort Murray Fire Relief National Offic""",323236,Canadian Red Cross,119219816,ON,237.0,5000.0
411496,ROYAL CANADIAN LEGION - BRANCH 28,BRANCH 28,381096,Royal Canadian Legion,008096785,,35.0,5200.0
395640,SALVATION ARMY - SUTTO YOUTH SERVICES,SUTTO YOUTH SERVICES,317654,SALVATION ARMY,107916180,ON,4880.0,351.0
373611,Canadian Cancer Society - Renfrew County Unit,Renfrew County Unit,318610,Canadian Cancer Society,048829803,AB,5181.0,50.0
391418,SALVATION ARMY - PEEL HOUSING SERVICES,PEEL HOUSING SERVICES,323425,SALVATION ARMY,107957618,AB,2205.0,3022.0
381505,CANADIAN CANCER SOCIETY (CALGARY),CALGARY,338255,Canadian Cancer Society,118829162,ON,3250.0,1976.0
397249,Salvation Army - London East Total,London East Total,382642,The Salvation Army,107931618,YT,1225.0,4000.0
335752,Salvation Army - Barrie Total,Barrie Total,382642,The Salvation Army,107931618,YT,1225.0,4000.0
404985,FAITHWORKS - STEWARDSHIP DEVELOPMENT OFFICE ANGLICAN DIO,STEWARDSHIP DEVELOPMENT OFFICE ANGLICAN DIO,397721,Faithworks,167505059,ON,3572.0,1650.0
391758,The Salvation Army (Traditional),Traditional,330478,Salvation Army,119159750,ON,220.0,5000.0
375376,Salvation Army - Penticton Total,Penticton Total,330478,Salvation Army,119159750,ON,220.0,5000.0
411538,Girl Guides of Canada - Lewisporte Total,Lewisporte Total,326148,GIRL GUIDES OF CANADA,118928554,BC,2390.0,2828.0
391203,Salvation Army - Bowmanville Total,Bowmanville Total,320085,The Salvation Army,010791618,SK,2215.0,3000.0
406338,ROYAL CANADIAN LEGION - TRURO N.S.,TRURO N.S.,237845,ROYAL CANADIAN LEGION,108097049,NL,5190.0,25.0
415746,ROYAL CANADIAN LEGION - BRANCH 239,BRANCH 239,237845,ROYAL CANADIAN LEGION,108097049,NL,5190.0,25.0
384724,THE SOCIETY OF ST VINCENT DE PAUL - NATIONAL COUNCIL OF CANA,NATIONAL COUNCIL OF CANA,367916,St. Vincent de Paul,129449878,BC,1213.0,4000.0
307338,St-Vincent De Paul - St. Mark,St. Mark,367916,St. Vincent de Paul,129449878,BC,1213.0,4000.0
356013,The Royal Canadian Legion - poppies,poppies,237845,ROYAL CANADIAN LEGION,108097049,NL,5190.0,20.0
399818,University of Toronto - Swimming Total,Swimming Total,419493,UNIVERSITY OF TORONTO,100005846,,5000.0,209.0
391505,The Society Of St Vincent De Paul (Ptbo),Ptbo,413444,Société St-Vincent-de Paul,890368449,QC,5162.0,46.0
391203,Salvation Army - Bowmanville Total,Bowmanville Total,323425,SALVATION ARMY,107957618,AB,2205.0,3000.0
397249,Salvation Army - London East Total,London East Total,369095,Salvation Army,007324740,SK,1205.0,4000.0
335752,Salvation Army - Barrie Total,Barrie Total,369095,Salvation Army,007324740,SK,1205.0,4000.0
375377,Scouts Canada - PEI Total,PEI Total,353291,Scouts Canada,877335456,NL,204.0,5000.0
365869,CNIB - PEI DIVISION,PEI DIVISION,378483,CNIB,119219453,,4300.0,902.0
376318,CANADIAN RED CROSS - QUEBEC,QUEBEC,408625,Canadian Red Cross,000009814,ON,200.0,5000.0
376318,CANADIAN RED CROSS - QUEBEC,QUEBEC,361710,THE CANADIAN RED CROSS SOCIETY,192219814,SK,200.0,5000.0
389800,CANADIAN RED CROSS - FORT MCMURRAY FIRES,FORT MCMURRAY FIRES,408625,Canadian Red Cross,000009814,ON,200.0,5000.0
389800,CANADIAN RED CROSS - FORT MCMURRAY FIRES,FORT MCMURRAY FIRES,361710,THE CANADIAN RED CROSS SOCIETY,192219814,SK,200.0,5000.0
391758,The Salvation Army (Traditional),Traditional,384603,Salvation Army,010795618,ON,200.0,5000.0
391758,The Salvation Army (Traditional),Traditional,389846,SALVATION ARMY,986001155,ON,200.0,5000.0
396495,FOUNDATION OF STARS (MONTREAL CHILDREN'S HOSPITAL),MONTREAL CHILDREN'S HOSPITAL,424134,STARS,089509476,AB,5000.0,200.0
397157,Canadian Cancer Society - New Brunswick Division,New Brunswick Division,381651,Canadian Cancer Society,118629803,ON,200.0,5000.0
397157,Canadian Cancer Society - New Brunswick Division,New Brunswick Division,416428,CANADIAN CANCER SOCIETY,116629803,ON,200.0,5000.0
397157,Canadian Cancer Society - New Brunswick Division,New Brunswick Division,340676,Canadian Cancer Society,118822603,ON,200.0,5000.0
315707,Evangelical Free Church of Canada - Central District Confere,Central District Confere,355889,Evangelical Free Church of Canada,018903467,BC,4000.0,1200.0
315729,ROYAL CANADIAN LEGION CHARITABLE FOUNDATION - HOSPITAL & BUR,HOSPITAL & BUR,364569,Royal Canadian Legion,888369894,ON,200.0,5000.0
318927,Evangelical Free Church of Canada - Central Dist. Conference,Central Dist. Conference,355889,Evangelical Free Church of Canada,018903467,BC,4000.0,1200.0
336394,Salvation Army - Senior Corps.,Senior Corps.,386125,Salvation Army,810795161,,250.0,4950.0
351810,"""Canadian Red Cross - Fort Murray Fire Relief National Offic""","Fort Murray Fire Relief National Offic""",408625,Canadian Red Cross,000009814,ON,200.0,5000.0
351810,"""Canadian Red Cross - Fort Murray Fire Relief National Offic""","Fort Murray Fire Relief National Offic""",361710,THE CANADIAN RED CROSS SOCIETY,192219814,SK,200.0,5000.0
355585,Canadian Cancer Society (Cole Fdn),Cole Fdn,381651,Canadian Cancer Society,118629803,ON,200.0,5000.0
355585,Canadian Cancer Society (Cole Fdn),Cole Fdn,416428,CANADIAN CANCER SOCIETY,116629803,ON,200.0,5000.0
355585,Canadian Cancer Society (Cole Fdn),Cole Fdn,340676,Canadian Cancer Society,118822603,ON,200.0,5000.0
359551,RED CROSS (RE EARTHQUAKE),RE EARTHQUAKE,323660,Red Cross,119219804,,3200.0,2000.0
367968,EVANGELICAL FREE CHURCH OF CANADA - ZACHARIUS FAMILY,ZACHARIUS FAMILY,355889,Evangelical Free Church of Canada,018903467,BC,4000.0,1200.0
375376,Salvation Army - Penticton Total,Penticton Total,384603,Salvation Army,010795618,ON,200.0,5000.0
375376,Salvation Army - Penticton Total,Penticton Total,389846,SALVATION ARMY,986001155,ON,200.0,5000.0
420830,Primates World Relief Development Fund (PWRDF),PWRDF,351942,PRIMATES WORLD RELIEF DEVELOPMENT FUND,866434001,ON,840.0,4355.0
336394,Salvation Army - Senior Corps.,Senior Corps.,316783,Salvation Army,191951618,ON,245.0,4950.0
326111,MENNONITE CENTRAL COMMITTEE (MCC),MCC,323075,Mennonite Central Committee,190380263,ON,4992.0,200.0
356686,Royal Canadian Legion - Sask Command (Paws for Veterans),Sask Command (Paws for Veterans),237845,ROYAL CANADIAN LEGION,108097049,NL,5190.0,0.0
345064,Canadian Cancer Society - Kamloops,Kamloops,349361,Canadian Cancer Society,118829203,MB,3125.0,2060.0
153226,The Salvation Army - Yorkminster Citadel,Yorkminster Citadel,352410,Salvation Army,707951618,ON,300.0,4885.0
318863,SALVATION ARMY - PEACE RIVER,PEACE RIVER,416645,Salvation Army,107951516,BC,101.0,5083.0
318863,SALVATION ARMY - PEACE RIVER,PEACE RIVER,393829,Salvation Army,107795161,ON,100.0,5083.0
318863,SALVATION ARMY - PEACE RIVER,PEACE RIVER,408156,Salvation Army,107951661,ON,100.0,5083.0
382185,Salvation Army - Perth,Perth,317654,SALVATION ARMY,107916180,ON,4880.0,300.0
331797,CYSTIC FIBROSIS CANADA (CALGARY & SOUTHERN ALBERTA),CALGARY & SOUTHERN ALBERTA,371360,CYSTIC FIBROSIS CANADA,106845384,QC,5000.0,180.0
379553,RED CROSS - FORT MAC FIRE,FORT MAC FIRE,323660,Red Cross,119219804,,3200.0,1979.0
420822,World Vision - (Support for 2 children),(Support for 2 children),310520,World Vision,000930455,ON,3867.0,1312.0
405521,CNIB - NEW BRUNSWICK,NEW BRUNSWICK,393907,CNIB,119219454,SK,178.0,5000.0
411551,Salvation Army - Lloydminster Total,Lloydminster Total,354539,Salvation Army,119059750,,625.0,4552.0
403787,SALVATION ARMY - CHRISTMAS TOY DRIVE,CHRISTMAS TOY DRIVE,322553,SALVATION ARMY,107951168,ON,4426.0,750.0
336606,St. Vincent De Paul Society (Food Bank),Food Bank,367020,ST. VINCENT DE PAUL,132410697,AB,1476.0,3700.0
386872,Canadian Cancer Society - Edmonton &,Edmonton &,419873,CANADIAN CANCER SOCIETY,118829806,ON,4500.0,675.0
124048,The Salvation Army - Bloor Central Corps,Bloor Central Corps,324664,Salvation Army,107951118,ON,2949.0,2225.0
323260,St Andrew's Presbyterian Church (foodbank),foodbank,21291,ST ANDREW'S PRESBYTERIAN CHURCH,119164309,ON,4572.0,600.0
350793,Salvation Army - Food Band,Food Band,322553,SALVATION ARMY,107951168,ON,4426.0,745.0
336394,Salvation Army - Senior Corps.,Senior Corps.,330478,Salvation Army,119159750,ON,220.0,4950.0
371566,Développement et Paix (Y.B.),Y.B.,351980,Développement et Paix,111882990,QC,5170.0,0.0
367058,Habitat For Humanity - Waterloo,Waterloo,415608,Habitat for Humanity,113824680,ON,5000.0,168.0
406475,"""Chalice (Canada)",Canada,347238,CHALICE,137691012,AB,5166.0,0.0
396320,Teen Challenge - Ont. Women's Centre,Ont. Women's Centre,382546,TEEN CHALLENGE,708066663,ON,4000.0,1165.0
319944,SALVATION ARMY - DUNNVILLE FOOD BANK,DUNNVILLE FOOD BANK,322553,SALVATION ARMY,107951168,ON,4426.0,734.0
345064,Canadian Cancer Society - Kamloops,Kamloops,345574,CANADIAN CANCER SOCIETY,118529803,ON,3100.0,2060.0
318863,SALVATION ARMY - PEACE RIVER,PEACE RIVER,324324,Salvation Army,607951618,MB,75.0,5083.0
405521,CNIB - NEW BRUNSWICK,NEW BRUNSWICK,393353,CNIB,119217459,SK,155.0,5000.0
411551,Salvation Army - Lloydminster Total,Lloydminster Total,414500,THE SALVATION ARMY,010741618,BC,600.0,4552.0
422383,CHEZ DORIS (CHEZDO),CHEZDO,410538,Chez Doris,050291457,QC,150.0,5000.0
332073,SALVATION ARMY - WIARTON,WIARTON,363715,SALVATION ARMY,107951418,MB,2000.0,3150.0
336394,Salvation Army - Senior Corps.,Senior Corps.,384603,Salvation Army,010795618,ON,200.0,4950.0
336394,Salvation Army - Senior Corps.,Senior Corps.,389846,SALVATION ARMY,986001155,ON,200.0,4950.0
363929,McGill University - Goodman Cancer Research Centre,Goodman Cancer Research Centre,345531,McGill University,119126891,QC,500.0,4650.0
351014,Presbyterian Church in Canada (Nepal Relief),Nepal Relief,382499,THE PRESBYTERIAN CHURCH IN CANADA,607856619,ON,4042.0,1105.0
378442,Primate World Relief Development Fund - Anglican Church CDN,Anglican Church CDN,359686,PRIMATE WORLD RELIEF AND DEVELOPMENT FUND,886434690,ON,2575.0,2569.0
397611,Mercy Ships (General),General,361601,MERCY SHIPS,890649249,BC,3742.0,1400.0
346927,Trinity United Church - Portage la Prairie,Portage la Prairie,56749,TRINITY UNITED CHURCH,866594856,NB,2544.0,2598.0
339395,Salvation Army - Midland Total,Midland Total,354539,Salvation Army,119059750,,625.0,4516.0
389350,Canadian Red Cross - Relief for Sudan,Relief for Sudan,321707,Canadian Red Cross Society,119214814,SK,3040.0,2100.0
403169,Anglican Church of Canada - Primate World Relief,Primate World Relief,330852,ANGLICAN CHURCH OF CANADA,189677280,ON,2137.0,3000.0
153226,The Salvation Army - Yorkminster Citadel,Yorkminster Citadel,386125,Salvation Army,810795161,,250.0,4885.0
404703,Salvation Army - Ottawa,Ottawa,363715,SALVATION ARMY,107951418,MB,2000.0,3133.0
318863,SALVATION ARMY - PEACE RIVER,PEACE RIVER,370139,Salvation Army,000795168,ON,50.0,5083.0
153226,The Salvation Army - Yorkminster Citadel,Yorkminster Citadel,316783,Salvation Army,191951618,ON,245.0,4885.0
376060,Salvation Army (Florence Booth),Florence Booth,317654,SALVATION ARMY,107916180,ON,4880.0,247.0
409240,Salvation Army - Blenheim Food Bank,Blenheim Food Bank,322553,SALVATION ARMY,107951168,ON,4426.0,700.0
411551,Salvation Army - Lloydminster Total,Lloydminster Total,406537,The Salvation Army,079516180,ON,572.0,4552.0
314740,EVANGELICAL FREE CHURCH OF CANADA - LOWER PACIFIC DISTRICT,LOWER PACIFIC DISTRICT,337354,EVANGELICAL FREE CHURCH OF CANADA,119803467,BC,2000.0,3122.0
359192,Girl Guides of Canada - Amberst,Amberst,326148,GIRL GUIDES OF CANADA,118928554,BC,2390.0,2728.0
339395,Salvation Army - Midland Total,Midland Total,414500,THE SALVATION ARMY,010741618,BC,600.0,4516.0
254678,The Salvation Army Community & Family Services - Orillia,Orillia,308675,THE SALVATION ARMY COMMUNITY AND FAMILY SERVICES,107516618,BC,900.0,4215.0
338285,CBM (Christian Blind Mission),Christian Blind Mission,362644,CBM,010683436,ON,4714.0,400.0
395640,SALVATION ARMY - SUTTO YOUTH SERVICES,SUTTO YOUTH SERVICES,307685,Salvation Army,107951681,ON,4760.0,351.0
395423,Salvation Army - Gravenurst Total,Gravenurst Total,322553,SALVATION ARMY,107951168,ON,4426.0,682.0
394410,Salvation Army - Kentville,Kentville,317654,SALVATION ARMY,107916180,ON,4880.0,225.0
340003,Royal Canadian Legion Charitable Foundation - Hospital Bursa,Hospital Bursa,350848,ROYAL CANADIAN LEGION,107934093,SK,3105.0,2000.0
351014,Presbyterian Church in Canada (Nepal Relief),Nepal Relief,385810,The Presbyterian Church in Canada,107085619,ON,4000.0,1105.0
153226,The Salvation Army - Yorkminster Citadel,Yorkminster Citadel,330478,Salvation Army,119159750,ON,220.0,4885.0
357700,Salvation Army - Listowel Total,Listowel Total,307994,Salvation Army,101951618,ON,4076.0,1027.0
381505,CANADIAN CANCER SOCIETY (CALGARY),CALGARY,349361,Canadian Cancer Society,118829203,MB,3125.0,1976.0
391758,The Salvation Army (Traditional),Traditional,416645,Salvation Army,107951516,BC,101.0,5000.0
340507,Christ Church - The Pas,The Pas,11698,CHRIST CHURCH,118854769,ON,4620.0,481.0
375376,Salvation Army - Penticton Total,Penticton Total,416645,Salvation Army,107951516,BC,101.0,5000.0
376443,Heart & Stroke Foundation (Peel),Peel,347712,HEART & STROKE FOUNDATION,007472839,ON,4600.0,500.0
391758,The Salvation Army (Traditional),Traditional,393829,Salvation Army,107795161,ON,100.0,5000.0
391758,The Salvation Army (Traditional),Traditional,408156,Salvation Army,107951661,ON,100.0,5000.0
397157,Canadian Cancer Society - New Brunswick Division,New Brunswick Division,400644,CANADIAN CANCER SOCIETY,118829801,ON,100.0,5000.0
397157,Canadian Cancer Society - New Brunswick Division,New Brunswick Division,339156,CANADIAN CANCER SOCIETY,188929803,ON,100.0,5000.0
397157,Canadian Cancer Society - New Brunswick Division,New Brunswick Division,352291,Canadian Cancer Society,011829603,ON,100.0,5000.0
397249,Salvation Army - London East Total,London East Total,394382,THE SALVATION ARMY,102951618,ON,1100.0,4000.0
417667,Children's Aid Society (Fresh Air Fund),Fresh Air Fund,367418,CHILDREN'S AID FOUNDATION,108706480,ON,5000.0,100.0
310895,concordia University - Recrewation & Athletics,Recrewation & Athletics,412823,Concordia University,006966468,AB,5000.0,100.0
310895,concordia University - Recrewation & Athletics,Recrewation & Athletics,414360,Concordia University,010696468,AB,5000.0,100.0
335752,Salvation Army - Barrie Total,Barrie Total,394382,THE SALVATION ARMY,102951618,ON,1100.0,4000.0
355585,Canadian Cancer Society (Cole Fdn),Cole Fdn,400644,CANADIAN CANCER SOCIETY,118829801,ON,100.0,5000.0
355585,Canadian Cancer Society (Cole Fdn),Cole Fdn,339156,CANADIAN CANCER SOCIETY,188929803,ON,100.0,5000.0
355585,Canadian Cancer Society (Cole Fdn),Cole Fdn,352291,Canadian Cancer Society,011829603,ON,100.0,5000.0
361330,Diocese of Huron - Regugee Committee,Regugee Committee,319435,DIOCESE OF HURON,367461189,ON,3900.0,1200.0
362183,Foundation of Stars (Children's Hospital),Children's Hospital,424134,STARS,089509476,AB,5000.0,100.0
375376,Salvation Army - Penticton Total,Penticton Total,393829,Salvation Army,107795161,ON,100.0,5000.0
375376,Salvation Army - Penticton Total,Penticton Total,408156,Salvation Army,107951661,ON,100.0,5000.0
358291,Heart & Stroke Foundation - Kingston,Kingston,347712,HEART & STROKE FOUNDATION,007472839,ON,4600.0,498.0
385509,ZION LUTHERAN CHURCH - COMMUNITY BBQ + RALLY SUNDAY,COMMUNITY BBQ + RALLY SUNDAY,9138,ZION LUTHERAN CHURCH,108230780,ON,4251.0,846.0
399806,Salvation Army - Angel Tree Total,Angel Tree Total,307994,Salvation Army,101951618,ON,4076.0,1021.0
420293,Salvation Army - Sussex Total,Sussex Total,317654,SALVATION ARMY,107916180,ON,4880.0,215.0
421531,HEART AND STROKE FOUNDATION (v-heatstrok),v-heatstrok,309257,Heart & Stroke Foundation,121989641,QC,4913.0,180.0
327152,Diocese of Huron - Syrian Refugees,Syrian Refugees,319435,DIOCESE OF HURON,367461189,ON,3900.0,1190.0
339395,Salvation Army - Midland Total,Midland Total,406537,The Salvation Army,079516180,ON,572.0,4516.0
153226,The Salvation Army - Yorkminster Citadel,Yorkminster Citadel,384603,Salvation Army,010795618,ON,200.0,4885.0
153226,The Salvation Army - Yorkminster Citadel,Yorkminster Citadel,389846,SALVATION ARMY,986001155,ON,200.0,4885.0
397250,Salvation Army - New Liskeard Total,New Liskeard Total,411682,Salvation Army,000951618,BC,3520.0,1563.0
318863,SALVATION ARMY - PEACE RIVER,PEACE RIVER,399075,Salvation Army,107956955,SK,0.0,5083.0
